1 2 3 4 5 6 7 8 9 10 
0.5 0.5 1.2 0.5 1.07143 0.454545 0 0 0.384615 1.42857 

0.5 0.714286 0.714286 0.454545 0 0 0 0.5 0.5 0.5 
0.785714 0.0769231 0 0 0 0 0 0 0.0769231 0.833333 
0.769231 0 0 0 0 0 0 0 0.461538 0 
0.5 0 0 0 0 0 0 0 0 0.416667 
0.5 0 0 0 0 0 0 0 0 0 
0.9375 0 0 0 0 0 0 0 0 0.833333 
0.5 0 0 0 0 0 0 0 0 0.454545 
0.5 0.5 0 0 0 0 0 0 0 0.769231 
0.5 0.5 0.230769 0 0 0 0 0 0 0.454545 
0.5 0.5 1.2 0.769231 1.07143 0 0 0 0.384615 1.42857 

0.5 0 0.714286 0 0 0 0 0.5 0.5 1.42857 
0 0 0 0 0 0 0 0 0.0769231 0.833333 
0.454545 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 
0.416667 0 0 0 0 0 0 0 0 0 
0.9375 0 0 0 0 0 0 0 0 0 
0.5 0 0 0 0 0 0 0 0 0 
0.5 0 0 0 0 0 0 0 0 0 
0.5 0.3125 0 0 0 0 0 0 0 0.454545 
0.5 0.5 1.2 0 1.07143 0 0 0 0.384615 0.833333 
